dni,nombre,edad,genero,altura
10502063,Lidia,48,F,1.76
61619174,Juan,35,M,1.92
16280632,Lidia,74,F,1.8
27106957,Claudia,50,F,1.73
38924792,Andrés,74,M,1.82
71423757,Lucía,78,F,1.7
14008062,Ricardo,48,M,1.89
96354674,Ana,73,F,1.55
94690369,Ana,24,F,1.49
61104175,Fernando,23,M,1.94
75050888,Juan,79,M,1.85
64081115,Rosa,29,F,1.69
57276677,Carmen,74,F,1.52
75513837,Ana,53,F,1.64
63410885,Lidia,18,F,1.58
21904582,Carlos,43,M,1.85
58081084,Juan,69,M,1.62
84326418,Elena,32,F,1.79
78030447,Carmen,18,F,1.77
66170779,Diego,49,M,1.87
70206749,Elena,29,F,1.73
30663359,Ana,56,F,1.57
82277468,Luis,23,M,1.86
27717970,Elena,51,F,1.56
37080956,Elena,60,F,1.58
36154057,Fernando,79,M,1.6
79926152,Rosa,38,F,1.66
54903971,Rosa,67,F,1.64
95069667,Jorge,25,M,1.92
48235701,Pedro,62,M,1.58
56420591,Elena,43,F,1.59
58609250,Patricia,74,F,1.51
58719170,Lucía,62,F,1.48
81924999,Elena,54,F,1.45
86027022,Sofía,50,F,1.8
14079433,Patricia,45,F,1.84
43627482,Diego,35,M,1.68
77066663,Lidia,73,F,1.47
71601157,Miguel,31,M,1.91
20505207,Ricardo,58,M,1.85
69183387,Elena,21,F,1.54
51435684,Diego,28,M,1.9
73253803,Diego,41,M,1.81
66014426,Luis,41,M,1.77
39505748,Fernando,47,M,1.67
62149098,Andrés,51,M,1.65
39805143,Diego,62,M,1.7
88735715,Andrés,53,M,1.75
29349173,Pedro,21,M,1.87
73792387,Diego,78,M,1.86
62180641,Jorge,69,M,1.59
72772863,Lidia,60,F,1.65
42099472,Lidia,78,F,1.51
62048308,Carmen,21,F,1.75
37240823,Luis,24,M,1.93
27705729,María,62,F,1.56
98602478,Claudia,45,F,1.5
83244670,Juan,50,M,1.7
83028859,Carmen,60,F,1.77
61104704,Jorge,24,M,1.83
80685433,Lucía,40,F,1.7
66016523,Juan,22,M,1.77
37072282,Fernando,69,M,1.65
71660445,María,25,F,1.54
68219193,Carmen,19,F,1.75
91211531,Carmen,41,F,1.62
10588695,Rosa,67,F,1.59
46701168,Pedro,18,M,1.58
42528622,Lidia,20,F,1.55
33362028,Carlos,65,M,1.87
31283607,Lucía,64,F,1.47
61065654,Ana,57,F,1.71
59837073,Elena,43,F,1.68
63250218,Jorge,22,M,1.92
33702552,Diego,56,M,1.7
73122127,Sofía,63,F,1.75
74628367,Luis,29,M,1.58
57161715,Pedro,73,M,1.91
80689580,Andrés,67,M,1.95
90768730,Carlos,21,M,1.85
19728714,María,75,F,1.61
83977195,Ana,80,F,1.46
26571189,Lucía,42,F,1.69
28992521,Pedro,63,M,1.7
93201388,María,32,F,1.73
54293852,Jorge,80,M,1.59
49458970,Lidia,48,F,1.84
93479949,Lucía,41,F,1.82
75049916,Carlos,29,M,1.7
24939090,Luis,75,M,1.81
97107026,María,53,F,1.77
23255554,Elena,54,F,1.75
59507135,Elena,59,F,1.46
84127919,Luis,27,M,1.59
86217767,Jorge,59,M,1.79
47434687,Jorge,69,M,1.9
16381359,Ricardo,64,M,1.74
92730753,Carlos,48,M,1.63
98781489,Carmen,61,F,1.64
29719751,Elena,69,F,1.82
17200008,Andrés,33,M,1.9
72915470,Lucía,60,F,1.59
64274545,Patricia,66,F,1.54
38208844,Juan,39,M,1.76
28642482,Sofía,18,F,1.68
93916460,Claudia,70,F,1.65
44477263,Carmen,55,F,1.64
60824825,Lidia,35,F,1.51
44015864,Lucía,58,F,1.77
53835624,Sofía,42,F,1.65
37424307,Pedro,43,M,1.64
57156653,Juan,70,M,1.86
62630101,Luis,63,M,1.58
37264182,Ana,23,F,1.47
34171814,Ana,65,F,1.53
64839198,Carlos,80,M,1.67
78103189,Miguel,30,M,1.88
62700184,Ricardo,42,M,1.88
29711234,Lidia,37,F,1.77
34696678,Rosa,54,F,1.66
65911716,Jorge,48,M,1.94
71775000,Pedro,42,M,1.79
79084557,Carmen,30,F,1.58
72561763,Carmen,61,F,1.62
71214153,Rosa,57,F,1.68
75105992,Fernando,35,M,1.95
49777836,Carlos,44,M,1.95
77257703,Sofía,69,F,1.53
34066923,Carmen,62,F,1.5
63580477,Elena,55,F,1.59
61014686,Patricia,47,F,1.84
64442827,Luis,64,M,1.7
22479160,Patricia,23,F,1.46
54043823,Rosa,61,F,1.5
42268753,Sofía,74,F,1.79
75922772,Pedro,43,M,1.91
70100752,Diego,62,M,1.72
68171116,Patricia,62,F,1.51
60176536,Lucía,52,F,1.64
89710734,Elena,60,F,1.48
97830104,Ana,42,F,1.78
35919628,Lucía,48,F,1.79
92266962,Carlos,18,M,1.66
19092804,Patricia,26,F,1.82
17073905,Ana,42,F,1.75
99056298,Juan,53,M,1.71
13039571,Patricia,53,F,1.85
36012462,María,26,F,1.69
10174758,Lucía,32,F,1.5
80372803,Jorge,54,M,1.69
33980632,María,59,F,1.52
56111918,Elena,19,F,1.56
47494901,Rosa,65,F,1.64
48422765,Luis,66,M,1.71
24822739,Jorge,75,M,1.68
18294074,Luis,78,M,1.89
17451371,Lidia,67,F,1.52
54441205,Diego,29,M,1.8
77882813,Claudia,40,F,1.84
46373420,Diego,28,M,1.73
99928054,Andrés,42,M,1.58
29683665,Claudia,80,F,1.49
74891105,Claudia,18,F,1.52
39992502,Carmen,56,F,1.61
24701117,Carmen,71,F,1.48
50225961,Luis,69,M,1.63
15303947,Luis,44,M,1.66
14237101,Juan,29,M,1.87
90908034,Juan,74,M,1.83
41386148,Lucía,21,F,1.81
41867272,Lidia,36,F,1.76
14872696,Lidia,25,F,1.56
52045246,Miguel,63,M,1.94
76729412,Lidia,37,F,1.54
17615733,Patricia,49,F,1.64
91828608,Elena,72,F,1.72
88497399,Jorge,65,M,1.95
36480839,Luis,54,M,1.61
18229441,Rosa,55,F,1.66
75979954,Juan,61,M,1.69
60408371,Rosa,68,F,1.8
78916517,Luis,45,M,1.66
66346560,Ana,75,F,1.64
31531482,Miguel,34,M,1.8
22845357,Patricia,76,F,1.69
27518398,Fernando,34,M,1.78
29529753,Juan,67,M,1.67
99792374,Sofía,64,F,1.61
57756379,Juan,37,M,1.91
66682480,Elena,51,F,1.79
54939134,Elena,64,F,1.55
17653720,Luis,20,M,1.92
78677818,Sofía,38,F,1.62
94219038,Carmen,35,F,1.62
14966418,Rosa,48,F,1.67
47709762,Claudia,61,F,1.75
33270533,Pedro,75,M,1.92
10189211,Patricia,25,F,1.64
56337307,Pedro,32,M,1.69
85063372,Miguel,21,M,1.63
47624352,María,37,F,1.75
99850777,Sofía,75,F,1.79
37997007,Fernando,60,M,1.6
52114292,Andrés,72,M,1.8
70195841,Luis,47,M,1.6
11695774,Carlos,78,M,1.75
26902787,Ricardo,75,M,1.85
36878354,Ana,72,F,1.51
42491452,Carmen,73,F,1.74
80865638,Patricia,18,F,1.6
51044610,Juan,21,M,1.89
81432180,Carmen,55,F,1.48
92463273,Claudia,26,F,1.61
40785069,Carmen,38,F,1.49
27031504,Diego,64,M,1.91
26323938,Elena,71,F,1.61
99297377,Rosa,67,F,1.76
68537354,Ana,47,F,1.73
25364141,Lucía,23,F,1.55
37809497,Diego,73,M,1.69
81673930,Elena,41,F,1.45
97201040,Juan,44,M,1.64
40175110,Sofía,41,F,1.58
87051580,Luis,42,M,1.8
56046261,Fernando,45,M,1.69
89409939,Claudia,55,F,1.5
67290287,Carmen,74,F,1.58
93554984,María,24,F,1.57
82877648,Fernando,20,M,1.66
90394194,Carlos,54,M,1.58
80404999,Andrés,66,M,1.61
42927073,Sofía,78,F,1.53
59123946,Andrés,45,M,1.69
27954736,Andrés,78,M,1.75
47928332,Ana,54,F,1.55
49172485,María,61,F,1.52
55788608,Elena,71,F,1.85
67925649,Fernando,32,M,1.76
72714215,Elena,72,F,1.78
51245441,Diego,65,M,1.72
77724997,Andrés,44,M,1.79
33695858,Luis,49,M,1.84
58021331,Lucía,69,F,1.83
65193778,Carmen,38,F,1.81
55717863,Patricia,76,F,1.8
21643924,Sofía,58,F,1.67
51977477,Lidia,50,F,1.5
98832976,Lucía,51,F,1.6
83554495,Carmen,77,F,1.8
26613479,Jorge,69,M,1.6
78418413,Diego,38,M,1.59
59781348,Luis,41,M,1.89
15816109,Juan,55,M,1.66
42764684,Rosa,28,F,1.66
21672874,Carmen,68,F,1.5
88068269,Miguel,59,M,1.71
43421971,Jorge,79,M,1.6
43579471,Lidia,80,F,1.51
91052106,Andrés,37,M,1.68
83097862,Carlos,39,M,1.74
98651439,Rosa,50,F,1.8
47160351,Elena,70,F,1.56
83918252,Fernando,69,M,1.77
62916260,Fernando,69,M,1.86
77598551,Pedro,37,M,1.59
27478187,Carmen,77,F,1.48
57938760,Carmen,77,F,1.58
15861212,Jorge,57,M,1.85
78414494,Andrés,28,M,1.68
63855804,Rosa,73,F,1.63
53245736,Diego,78,M,1.87
12265233,Pedro,39,M,1.94
93646020,Elena,48,F,1.58
98521860,Lucía,51,F,1.67
72300593,Ricardo,31,M,1.87
70332752,Elena,74,F,1.45
99705187,Andrés,80,M,1.83
14035007,Rosa,55,F,1.74
95830599,Carmen,24,F,1.66
96352023,Miguel,48,M,1.67
85438216,María,38,F,1.58
31570809,Carlos,74,M,1.56
28943721,Lucía,49,F,1.5
26874970,Elena,30,F,1.61
96586484,Rosa,51,F,1.56
25511438,Juan,60,M,1.72
62094724,Juan,78,M,1.82
99687810,Diego,48,M,1.64
82070917,Lucía,47,F,1.62
86912683,Elena,72,F,1.85
32723797,Ana,20,F,1.82
44472343,María,34,F,1.54
22270462,Lucía,23,F,1.61
49308895,Patricia,50,F,1.79
33514647,Luis,44,M,1.71
69626059,Carlos,60,M,1.85
79005572,Ricardo,19,M,1.87
44268709,Elena,63,F,1.75
54793232,Carlos,60,M,1.73
32062784,Rosa,67,F,1.55
51566117,Pedro,55,M,1.88
44432810,Fernando,21,M,1.65
68604994,Diego,69,M,1.93
66801228,Luis,67,M,1.79
74891820,Fernando,50,M,1.55
72379461,Ana,63,F,1.82
85207712,Carlos,25,M,1.66
25276283,Fernando,56,M,1.95
82161169,Ricardo,67,M,1.7
52785047,Rosa,64,F,1.52
57164449,Ricardo,40,M,1.62
89336543,Carlos,54,M,1.66
92732987,Carlos,35,M,1.58
90492170,Patricia,31,F,1.64
17881103,Jorge,49,M,1.94
65252360,Carlos,48,M,1.56
98726114,Claudia,51,F,1.74
73775664,Ricardo,30,M,1.76
45020214,Carmen,44,F,1.47
39012588,Juan,65,M,1.57
47169327,Carmen,78,F,1.45
11935275,Claudia,70,F,1.5
89458607,Fernando,42,M,1.61
42473165,Juan,60,M,1.9
45052052,María,73,F,1.71
61284071,Claudia,31,F,1.64
12495179,Diego,33,M,1.58
14563560,Diego,71,M,1.93
26613590,Carlos,71,M,1.58
97419444,Lidia,73,F,1.8
32485928,Lidia,54,F,1.63
89685167,Jorge,43,M,1.94
41823076,Carmen,54,F,1.74
18714947,Andrés,57,M,1.58
98598571,Ana,20,F,1.77
52217419,Lidia,37,F,1.52
37366645,Ricardo,42,M,1.83
51018951,Lucía,22,F,1.52
33638652,Jorge,31,M,1.65
46874695,Miguel,38,M,1.88
92164913,Claudia,30,F,1.67
67773428,Diego,54,M,1.78
66171763,Lidia,29,F,1.8
59764025,Ricardo,21,M,1.69
77970893,Rosa,47,F,1.72
49213933,Ana,71,F,1.52
15288871,Jorge,75,M,1.79
40168464,Fernando,35,M,1.66
38416002,Pedro,61,M,1.92
54049239,Juan,31,M,1.81
50709762,Andrés,75,M,1.69
14775096,Juan,27,M,1.88
90062588,Lidia,21,F,1.46
54903586,Luis,26,M,1.69
72106254,Ricardo,38,M,1.77
47954848,Fernando,43,M,1.71
60491695,Carlos,35,M,1.66
36614801,Sofía,37,F,1.63
86613322,Patricia,63,F,1.58
52210191,Patricia,72,F,1.64
78498589,Carmen,39,F,1.57
40116497,María,62,F,1.57
39658496,Ana,34,F,1.83
20627568,Carmen,29,F,1.66
95793316,Juan,24,M,1.61
30350583,Pedro,58,M,1.85
45919209,Juan,21,M,1.64
19290163,Carlos,73,M,1.64
59399729,Andrés,78,M,1.63
80088229,Diego,47,M,1.56
53910795,Andrés,33,M,1.89
56605304,Lidia,24,F,1.57
23273632,Jorge,80,M,1.82
95319113,Fernando,67,M,1.76
10688750,Luis,32,M,1.79
90613946,Sofía,48,F,1.76
48287924,Miguel,24,M,1.91
27466770,Juan,32,M,1.94
88660733,María,53,F,1.75
48895046,Lidia,68,F,1.8
43377050,Andrés,66,M,1.84
87156117,María,77,F,1.79
48177881,Carmen,36,F,1.66
10393151,Ricardo,62,M,1.92
96767570,Luis,41,M,1.58
78004135,Pedro,34,M,1.64
54167102,Sofía,46,F,1.56
97509116,Fernando,42,M,1.81
23785829,Elena,57,F,1.74
54562669,Claudia,33,F,1.76
61760317,Ricardo,24,M,1.75
55682552,Rosa,36,F,1.66
18083631,Claudia,37,F,1.63
26942685,Jorge,43,M,1.81
86330199,Miguel,57,M,1.91
70525421,Patricia,45,F,1.62
53815675,Luis,67,M,1.64
75322296,Carlos,73,M,1.56
43050573,Ricardo,47,M,1.83
61123769,Ana,43,F,1.64
49936059,Miguel,62,M,1.76
52769291,Juan,57,M,1.73
25520832,Diego,52,M,1.57
11482274,María,67,F,1.74
71540131,Juan,26,M,1.8
69556643,Carmen,22,F,1.49
90310490,María,39,F,1.79
53171750,Carlos,49,M,1.58
40355932,Carmen,36,F,1.54
85252674,Jorge,44,M,1.88
79775193,Lidia,23,F,1.46
18361234,Juan,50,M,1.83
55530887,Juan,30,M,1.86
54917182,Andrés,33,M,1.68
97781533,Sofía,76,F,1.59
31233131,Diego,52,M,1.83
58062760,Elena,34,F,1.59
92328642,Fernando,71,M,1.93
70601536,Fernando,76,M,1.63
18189343,Ricardo,49,M,1.92
32276619,Andrés,79,M,1.89
56944939,Elena,64,F,1.83
55712048,Lidia,79,F,1.56
83088307,Carlos,22,M,1.7
70467436,María,75,F,1.49
46939349,María,44,F,1.62
94169496,Lucía,51,F,1.55
18523804,Lidia,62,F,1.51
70459475,Lidia,66,F,1.58
76436074,Diego,79,M,1.58
13675246,Sofía,71,F,1.82
50603004,Diego,46,M,1.7
39878836,Luis,58,M,1.78
48991679,Patricia,32,F,1.85
93116503,Luis,77,M,1.78
96851205,Carmen,79,F,1.79
76258071,Andrés,45,M,1.74
58970670,Patricia,58,F,1.65
66662144,Miguel,52,M,1.76
93359605,Claudia,25,F,1.65
75484568,Carmen,79,F,1.68
94812689,Carmen,32,F,1.48
82100084,Sofía,77,F,1.67
90367076,Carmen,38,F,1.69
98290647,Patricia,37,F,1.58
98401016,Claudia,29,F,1.66
22489985,Carmen,27,F,1.76
97277073,Patricia,66,F,1.67
37273857,Diego,70,M,1.57
52774768,Luis,25,M,1.76
25125017,Patricia,36,F,1.85
93692530,Ricardo,48,M,1.65
78777907,Diego,40,M,1.88
86964869,Lidia,34,F,1.5
14691247,Juan,63,M,1.62
54612425,Fernando,74,M,1.88
29162652,Lucía,49,F,1.66
27239448,Patricia,79,F,1.58
40956383,Jorge,54,M,1.87
16281234,Fernando,39,M,1.81
45872773,Carlos,26,M,1.83
49527558,Pedro,54,M,1.58
65302582,Patricia,31,F,1.6
65657807,Rosa,53,F,1.51
78830275,Diego,58,M,1.62
73320335,Lucía,71,F,1.85
55135975,Sofía,41,F,1.81
73412367,Luis,50,M,1.6
89368269,Luis,63,M,1.62
87346346,Pedro,24,M,1.64
44410397,Lidia,62,F,1.74
19173350,Ricardo,61,M,1.78
74071647,Ana,72,F,1.79
33486679,Pedro,29,M,1.89
99432137,Ricardo,77,M,1.63
72719148,Andrés,61,M,1.59
68107110,Fernando,39,M,1.58
91954398,Ana,19,F,1.81
79015888,Fernando,39,M,1.92
22164746,María,24,F,1.55
97002732,Luis,19,M,1.58
35830295,Claudia,57,F,1.74
57266559,Patricia,20,F,1.58
98041551,Andrés,19,M,1.9
27548546,Fernando,54,M,1.72
99415116,Rosa,43,F,1.53
47415559,María,67,F,1.66
48652903,Elena,74,F,1.49
39022297,Rosa,52,F,1.51
16853082,Diego,75,M,1.63
13731957,Carmen,72,F,1.57
15342584,Miguel,69,M,1.59
52998571,Patricia,32,F,1.7
39469066,Pedro,45,M,1.79
62071003,Lidia,77,F,1.51
95369637,Sofía,30,F,1.6
17566186,Diego,76,M,1.55
37434180,Ana,34,F,1.84
18192005,Lucía,22,F,1.6
60321769,Miguel,73,M,1.63
33962410,Miguel,70,M,1.87
71124520,Carmen,63,F,1.81
34475533,Luis,22,M,1.87
14021089,Lidia,72,F,1.6
15436394,Fernando,30,M,1.66
53708186,Patricia,67,F,1.5
53253066,Lucía,68,F,1.79
48527833,Rosa,66,F,1.5
70521627,Carlos,57,M,1.86
10922563,Ricardo,80,M,1.55
37906177,Patricia,49,F,1.66
24379684,Claudia,29,F,1.51
81002627,Lucía,61,F,1.75
54102813,Sofía,62,F,1.74
20079288,Miguel,27,M,1.64
97553990,Carlos,61,M,1.73
30365016,Ana,69,F,1.47
57892990,Rosa,67,F,1.5
14815832,Andrés,55,M,1.91
29990248,Ana,75,F,1.48
29745462,Elena,68,F,1.71
65177450,Ana,64,F,1.83
67881643,Ricardo,35,M,1.75
40826494,Sofía,69,F,1.73
35765366,Carmen,76,F,1.6
58641841,Lucía,33,F,1.66
89047103,Jorge,21,M,1.76
36006522,María,64,F,1.45
25433430,Fernando,22,M,1.66
41254029,Lidia,74,F,1.6
38860231,Patricia,55,F,1.53
72206525,Ricardo,49,M,1.61
91560058,Carmen,18,F,1.65
47955391,Carlos,68,M,1.95
90615272,Lucía,78,F,1.68
66395460,Carmen,29,F,1.78
74635893,Pedro,67,M,1.95
39216596,Claudia,68,F,1.72
21683497,Luis,28,M,1.62
27467190,Fernando,65,M,1.87
26579568,Fernando,63,M,1.75
79905392,Patricia,31,F,1.56
83510946,Pedro,76,M,1.7
82306815,Ana,32,F,1.72
47335701,Lucía,58,F,1.7
19020905,Miguel,69,M,1.77
79568582,Juan,42,M,1.9
84695959,Sofía,18,F,1.79
85429790,María,78,F,1.56
64819668,Carlos,28,M,1.61
15574641,Carmen,25,F,1.47
14883245,Fernando,31,M,1.89
69596672,Claudia,19,F,1.56
39221851,Lidia,73,F,1.62
63519826,Elena,38,F,1.77
23871784,Ana,23,F,1.68
34152048,María,45,F,1.54
83465948,Claudia,29,F,1.64
43988123,Jorge,34,M,1.65
55978031,Ricardo,77,M,1.89
94987011,Fernando,61,M,1.76
39590668,Jorge,36,M,1.9
41155043,Juan,37,M,1.71
76861073,Fernando,48,M,1.75
63285903,María,55,F,1.68
92696484,Diego,73,M,1.73
13580002,Rosa,27,F,1.55
87262849,Luis,54,M,1.71
42110447,Carmen,61,F,1.52
55790776,Andrés,54,M,1.94
14560441,Patricia,33,F,1.45
93534009,Juan,59,M,1.73
23115514,Ricardo,77,M,1.66
10058339,Elena,52,F,1.76
79109447,Ana,41,F,1.67
55232372,Andrés,79,M,1.8
35968743,Lucía,18,F,1.49
15458727,Ricardo,44,M,1.58
42843758,Rosa,64,F,1.55
64062992,Claudia,35,F,1.51
97271767,Ricardo,28,M,1.87
28723369,Andrés,78,M,1.75
31770108,Sofía,76,F,1.75
72480111,Carmen,59,F,1.58
32176257,Ricardo,22,M,1.77
63893861,Miguel,28,M,1.64
55187499,Rosa,43,F,1.64
57241588,María,75,F,1.75
65930402,Andrés,51,M,1.65
35422741,Andrés,63,M,1.72
22198096,Juan,67,M,1.69
50876670,Elena,63,F,1.74
86427793,Ricardo,26,M,1.56
43431093,Carlos,20,M,1.92
28258664,Diego,35,M,1.7
66688142,Ricardo,32,M,1.94
80685992,Ricardo,34,M,1.81
32333932,Lucía,27,F,1.62
26795128,Fernando,43,M,1.64
67385403,Ricardo,67,M,1.6
95855953,Ricardo,36,M,1.9
55571387,Elena,79,F,1.72
15929085,Sofía,30,F,1.71
71987990,Lucía,45,F,1.63
53694825,Jorge,59,M,1.77
89646137,Luis,80,M,1.86
50929865,Diego,59,M,1.69
72651055,Luis,58,M,1.79
32424104,Claudia,21,F,1.78
79830570,María,42,F,1.7
33153903,Ana,68,F,1.66
11138459,Carlos,31,M,1.71
67398834,Fernando,39,M,1.7
50347288,Lidia,53,F,1.75
49186002,Fernando,25,M,1.7
49212509,Claudia,65,F,1.59
72762815,María,76,F,1.46
24597792,Rosa,66,F,1.5
87008137,Rosa,56,F,1.85
77834312,Carlos,46,M,1.63
98042225,Carmen,18,F,1.79
89287412,Jorge,29,M,1.73
81956059,Pedro,50,M,1.93
59232775,Ricardo,49,M,1.85
39813824,Lucía,79,F,1.68
89506799,Claudia,70,F,1.62
69997342,Lucía,37,F,1.71
61237825,Lucía,43,F,1.57
57032788,Rosa,43,F,1.78
28611334,Lidia,46,F,1.71
77309473,Elena,74,F,1.81
73014333,Pedro,30,M,1.81
64076490,Luis,36,M,1.79
38790416,Jorge,70,M,1.69
44666193,Lucía,43,F,1.67
40859327,Pedro,80,M,1.6
10179457,Rosa,49,F,1.78
23644819,Lucía,32,F,1.57
40143396,Elena,20,F,1.49
36807846,Rosa,24,F,1.45
24694766,María,32,F,1.54
41632927,Luis,30,M,1.87
11608461,Lidia,59,F,1.57
49514863,Ana,80,F,1.51
12457882,Jorge,64,M,1.85
31275380,Andrés,80,M,1.61
48200349,Rosa,30,F,1.77
45134700,Carmen,61,F,1.53
28666441,Fernando,69,M,1.9
62734649,Rosa,51,F,1.68
69666065,Pedro,18,M,1.61
80036202,Pedro,75,M,1.71
48354628,Ricardo,19,M,1.57
32122214,Luis,30,M,1.56
51175349,Lucía,75,F,1.52
19154541,Claudia,79,F,1.54
99641845,Jorge,18,M,1.71
26169374,Diego,19,M,1.92
75765260,Juan,52,M,1.7
16930549,Patricia,58,F,1.5
84172593,Sofía,26,F,1.75
70153198,Claudia,19,F,1.85
95384552,Diego,21,M,1.88
50639604,Carmen,54,F,1.62
97377685,Andrés,56,M,1.75
75638702,Miguel,58,M,1.87
69610889,Patricia,78,F,1.63
37250845,Carlos,27,M,1.91
99803179,Ana,48,F,1.73
16785243,Luis,56,M,1.69
84554841,Juan,63,M,1.61
95578914,Miguel,36,M,1.9
13523113,Claudia,23,F,1.75
17888415,Elena,32,F,1.75
33198662,Fernando,42,M,1.75
21928492,Ricardo,42,M,1.76
90218667,Diego,35,M,1.78
35393468,Diego,40,M,1.81
64765670,Luis,29,M,1.81
39578663,Sofía,37,F,1.85
81027815,Luis,66,M,1.64
94263260,Luis,61,M,1.72
27509071,Ana,73,F,1.66
54633060,Carmen,33,F,1.48
86942803,María,43,F,1.65
66354308,Sofía,65,F,1.83
38016687,Ricardo,58,M,1.74
20336542,Lidia,39,F,1.54
98954381,María,23,F,1.66
15765687,Patricia,30,F,1.8
11563332,Diego,51,M,1.89
86904970,Andrés,73,M,1.84
23161335,Andrés,41,M,1.87
89018673,Lidia,61,F,1.46
38624966,Ricardo,50,M,1.65
57981709,Fernando,77,M,1.79
64262683,Carlos,39,M,1.62
52813587,Andrés,28,M,1.81
22521580,Rosa,37,F,1.68
75891762,Carmen,63,F,1.77
24112557,Fernando,79,M,1.78
56218231,Luis,52,M,1.61
63697596,Elena,52,F,1.56
51556834,María,48,F,1.55
57253963,Jorge,79,M,1.79
33477099,Claudia,43,F,1.74
77282847,Carmen,43,F,1.83
58977113,Ricardo,78,M,1.87
47422819,Elena,70,F,1.71
77424742,Luis,22,M,1.7
28554036,Patricia,72,F,1.52
19127889,Carmen,69,F,1.56
91774540,Ana,43,F,1.62
70416081,Pedro,70,M,1.78
64424618,Elena,64,F,1.56
69079930,María,48,F,1.59
35228748,Miguel,71,M,1.68
14863603,Juan,49,M,1.72
91269148,Lidia,69,F,1.65
44327471,Jorge,63,M,1.87
30267056,Carmen,56,F,1.68
44052680,Juan,73,M,1.89
91591296,Ricardo,77,M,1.7
70681662,María,22,F,1.8
35532560,Rosa,69,F,1.7
65888995,Pedro,23,M,1.59
51788688,Lidia,68,F,1.71
85883203,Lucía,40,F,1.81
64542398,Juan,79,M,1.71
80729609,Claudia,24,F,1.48
26527981,Sofía,18,F,1.57
15085594,Luis,74,M,1.81
37486260,Ricardo,32,M,1.55
73068508,Fernando,62,M,1.79
20706262,María,62,F,1.46
72526244,Claudia,43,F,1.77
36839704,Sofía,80,F,1.77
61487698,Carmen,77,F,1.73
41753673,Fernando,64,M,1.7
18557505,Ricardo,47,M,1.85
86153876,Rosa,53,F,1.57
40913358,Juan,33,M,1.81
15981690,Juan,32,M,1.85
55343667,Jorge,46,M,1.83
25852462,Sofía,59,F,1.79
82732273,Ricardo,51,M,1.57
16159668,Pedro,63,M,1.75
86954788,Carmen,28,F,1.82
26361431,Andrés,33,M,1.89
42945406,Patricia,67,F,1.61
84112042,Luis,74,M,1.61
85704895,Lucía,24,F,1.8
57399478,Sofía,77,F,1.58
71074241,Luis,32,M,1.75
80618337,Claudia,32,F,1.52
63781924,Jorge,49,M,1.8
83656183,María,66,F,1.48
36359185,Claudia,43,F,1.65
92150054,Patricia,54,F,1.64
96412120,Ana,51,F,1.83
29343234,Juan,34,M,1.68
78123911,Carlos,22,M,1.82
48876755,Jorge,38,M,1.91
98421369,Sofía,19,F,1.49
60663166,Lidia,57,F,1.65
86140690,Diego,79,M,1.59
48965903,Pedro,33,M,1.91
58521640,María,58,F,1.71
94397269,Claudia,35,F,1.77
56302517,Claudia,49,F,1.52
26931545,Carlos,68,M,1.9
92348886,Claudia,30,F,1.57
57870119,Lucía,40,F,1.67
35115717,Fernando,78,M,1.81
89100283,Sofía,73,F,1.55
86643925,Luis,30,M,1.81
18735261,Pedro,26,M,1.65
53247013,Rosa,19,F,1.74
89227673,Andrés,70,M,1.72
85686987,Ana,37,F,1.73
49061826,Miguel,68,M,1.74
39536401,Ricardo,54,M,1.78
52033669,Carmen,29,F,1.46
27101360,Ana,65,F,1.66
65381421,Claudia,70,F,1.78
38208730,Luis,46,M,1.61
35029864,Andrés,79,M,1.74
11740361,María,36,F,1.54
21297470,Carlos,76,M,1.56
25773873,María,80,F,1.7
25732812,Claudia,58,F,1.59
30319291,Sofía,36,F,1.57
88478811,Fernando,62,M,1.83
92848942,Juan,62,M,1.78
35867485,Luis,76,M,1.71
32553483,Patricia,77,F,1.47
96568598,Patricia,46,F,1.85
49386145,Diego,46,M,1.61
70284950,María,75,F,1.8
15614227,Elena,64,F,1.68
37131334,Ana,36,F,1.6
37027444,Carlos,60,M,1.94
18211425,Elena,21,F,1.81
44091068,Pedro,45,M,1.82
80971653,Jorge,34,M,1.85
46537688,Lidia,53,F,1.79
79712938,Juan,19,M,1.91
39755735,Sofía,53,F,1.66
62927128,Andrés,78,M,1.58
12180672,Fernando,67,M,1.88
42695404,Carlos,66,M,1.83
93743668,Fernando,75,M,1.95
31469123,Elena,77,F,1.73
99997032,Jorge,38,M,1.75
84704961,Rosa,41,F,1.47
38919193,Ana,45,F,1.55
97034594,Carmen,20,F,1.64
75103289,María,35,F,1.72
30853295,Fernando,37,M,1.89
72658378,Jorge,57,M,1.58
42455625,Claudia,25,F,1.81
66158298,Jorge,45,M,1.86
10456795,Ana,70,F,1.51
96661932,Carmen,36,F,1.48
18448310,Luis,37,M,1.83
83196407,Claudia,24,F,1.53
72010246,María,58,F,1.79
12491300,Carmen,28,F,1.76
74434117,Juan,35,M,1.72
82049931,Carmen,74,F,1.71
64900287,Carmen,44,F,1.62
32304946,Andrés,68,M,1.87
53774536,Diego,44,M,1.67
50824893,Elena,61,F,1.85
91665803,Fernando,59,M,1.72
72258528,Ana,42,F,1.64
45929361,Elena,53,F,1.6
14753801,Rosa,26,F,1.64
62166536,Patricia,18,F,1.59
93738463,Patricia,59,F,1.84
65379589,María,42,F,1.76
